index,zenith_deg,relative_azimuth_deg,absolute_azimuth_deg,reference_intensity,model_intensity,normalized_reference,normalized_model,reference_dop,model_dop,dop_abs_error,reference_aop_deg,model_aop_deg,aop_abs_error_deg,signed_dolp_bias,first_frac,second_frac,higher_frac,second_rr_frac,second_ar_frac,second_ra_frac,second_aa_frac,model_q,model_u,model_v,model_calibration_applied,model_calibration_intensity_gain,model_calibration_dolp_scale,model_calibration_aop_offset_deg,raw_model_intensity,raw_model_dop,raw_model_aop_deg,raw_model_q,raw_model_u,raw_model_v
493,63.986648,265.029183,201.014277,1636.438,1636.438,0.07059536602484931,0.07059536602484931,0.421846,0.421846,0.0,69.182923,69.18292300000002,1.4210854715202004e-14,0.0,0.28540072998,0.71310370993,0.0014955600925,0.65513583508,0.27730088689,0.050375196716,0.017188081315,-515.9502866528643,458.6323855661026,0.0,1.0,2643015309.0980897,0.5899139064258507,75.5461671529196,6.1915570234e-07,0.7150975683144435,-6.363244152919586,4.3187944517e-07,-9.7538059918e-08,0.0
494,63.977704,274.997326,210.98242,1869.463,1869.463,0.0806479834585318,0.0806479834585318,0.328179,0.32817900000000005,5.551115123125783e-17,52.607716,52.607716,0.0,5.551115123125783e-17,0.30689096691,0.687473229,0.0056358040859,0.66881296963,0.25659097821,0.056113581539,0.018482470629,-161.01736895550937,592.0121232980756,0.0,1.0,2535774863.312078,0.4574155197855717,53.23204839317213,7.3723540171e-07,0.7174636316534352,-0.6243323931721284,5.2881398415e-07,-1.1526432906e-08,0.0
495,63.99052,284.928597,220.913691,2231.483,2231.483,0.09626540031655878,0.09626540031655878,0.238005,0.238005,0.0,36.891354,36.891354,0.0,0.0,0.37633257743,0.61965904487,0.0040083776994,0.55758163639,0.33733334258,0.069166563979,0.035918457047,148.32724071171887,509.9711823473603,0.0,1.0,2828718922.9714212,0.3540415984010036,31.19096553097943,7.8886699625e-07,0.6722515124633031,5.700388469020569,5.1985307782e-07,1.0482810326e-07,0.0
496,63.983887,294.997029,230.982123,2675.88,2675.8799999999997,0.11543653229671626,0.11543653229671624,0.161136,0.161136,0.0,20.592019,20.592019000000004,3.552713678800501e-15,0.0,0.32401596266,0.67267266186,0.0033113754723,0.51565354762,0.37697033317,0.065676459021,0.041699660193,324.5058223730535,283.92372353572824,0.0,1.0,2186892309.764278,0.2448024637990096,11.532037722852936,1.223599346e-06,0.6582286693499034,9.059981277147065,7.6546590868e-07,2.5048804738e-07,0.0
497,63.94622,304.975873,240.960967,3243.004,3243.004,0.13990206436177258,0.13990206436177258,0.099171,0.09917099999999998,1.3877787807814457e-17,4.162909,4.162908999999998,1.7763568394002505e-15,-1.3877787807814457e-17,0.49092568184,0.49684413001,0.012230188148,0.60522880975,0.27206363548,0.087412063599,0.035295491167,318.2223656919077,46.57007787184211,0.0,1.0,3032111883.871999,0.19213288362490924,-12.231723046469785,1.0695528807e-06,0.516158390635547,16.394632046469784,4.6409812882e-07,2.9896777085e-07,0.0
498,63.981702,314.990502,250.975596,3974.022,3974.022,0.17143792657027257,0.17143792657027257,0.053443,0.053443000000000004,6.938893903907228e-18,-14.538462,-14.538462000000004,3.552713678800501e-15,6.938893903907228e-18,0.60932151728,0.37348851363,0.017189969088,0.56297273174,0.25629919344,0.11878819774,0.061939877073,185.6165258594272,-103.2149378987686,0.0,1.0,3532043317.628941,0.15778118522295792,-39.41242741534905,1.1251339926e-06,0.33871592436373577,24.873965415349048,2.4624886997e-07,2.9085961228e-07,0.0
499,63.97345,324.97644,260.961534,5017.618,5017.618,0.21645829495701782,0.21645829495701782,0.02313,0.023129999999999994,6.938893903907228e-18,-46.212735,-46.212735,0.0,-6.938893903907228e-18,0.61145891177,0.37659175432,0.011949333916,0.52431268665,0.28352835244,0.11914245316,0.073016507748,-4.911529792397691,-115.95353029868261,0.0,1.0,3545410526.6007233,0.0924788071679987,-77.73169726159172,1.4152431608e-06,0.25011135749168584,31.51896226159172,1.6048949236e-07,3.1549444153e-07,0.0
500,63.979034,335.003389,270.988483,6320.33,6320.33,0.27265683744073155,0.27265683744073155,0.023199,0.023199,0.0,-86.420739,-86.420739,0.0,0.0,0.61006333076,0.36619559673,0.023741072509,0.58326870302,0.2280765304,0.13018522736,0.058469539216,-145.48241662272065,-18.271713492535635,0.0,1.0,3670076682.402761,0.13276879263012278,53.12697129478147,1.7221247802e-06,0.1747323263278405,40.45228970521853,4.7567733482e-08,2.9712734956e-07,0.0
501,63.962921,345.009108,280.994202,6095.85,6095.85,0.26297284833435647,0.26297284833435647,0.042167,0.042166999999999996,6.938893903907228e-18,72.016457,72.016457,0.0,-6.938893903907228e-18,0.64011854755,0.3484535006,0.011427951851,0.6584166397,0.15909058938,0.1427420097,0.039750761218,-208.03948570138223,150.96701517782571,0.0,1.0,3215391123.2841024,0.34569769242611653,19.558129218374646,1.8958346796e-06,0.12197651567781885,52.45832778162536,-5.952622586e-08,2.2345457286e-07,0.0
502,63.955247,355.003691,290.988785,4781.57,4781.57,0.20627526635499704,0.20627526635499704,0.056546,0.056545999999999985,1.3877787807814457e-17,59.08853,59.08852999999999,7.105427357601002e-15,-1.3877787807814457e-17,0.65748182168,0.33864052063,0.0038776576939,0.69798335192,0.12390962874,0.14858574227,0.029521277066,-127.67222657941072,238.33678029281558,0.0,1.0,2386609182.133245,0.6583713264206268,-9.140387555218716,2.003499373e-06,0.08588770156109947,68.22891755521871,-1.2473228599e-07,1.1854109643e-07,0.0
503,68.697699,4.97882,300.963914,4357.655,4357.655,0.1879877207294225,0.1879877207294225,0.093431,0.093431,0.0,47.237496,47.237496000000014,1.4210854715202004e-14,0.0,0.75197885663,0.21847724314,0.029543900227,0.74111240763,0.082290778901,0.15548642942,0.021110384046,-31.766680835214654,405.8988912906675,0.0,1.0,1839176832.608909,6.404227932731416,-25.699289437083614,2.3693507458e-06,0.014588956074233836,72.93678543708361,-2.8614084411e-08,1.9392446959e-08,0.0
504,68.713365,15.001975,310.987069,3496.599,3496.599,0.15084206443942397,0.15084206443942397,0.138757,0.13875700000000002,2.7755575615628914e-17,29.853845,29.853845,0.0,2.7755575615628914e-17,0.75767574912,0.23829950044,0.0040247504365,0.75461357466,0.074798973582,0.15135747976,0.01922997199,244.7292700866903,418.93302056515637,0.0,1.0,1647786984.8817956,2.5196850063967924,59.222677175318246,2.1219969766e-06,0.05506918509565039,-29.368832175318246,6.0643609383e-08,-9.9889078245e-08,0.0
505,68.690342,24.956315,320.941409,2861.973,2861.973,0.12346451957742123,0.12346451957742123,0.210379,0.21037899999999998,2.7755575615628914e-17,14.607508,14.607507999999994,5.329070518200751e-15,-2.7755575615628914e-17,0.70571669828,0.28173112018,0.01255218154,0.72723782917,0.10686508976,0.13881659937,0.027080481701,525.5085243290928,293.8775562261355,0.0,1.0,1493343201.3882117,1.3586544164202936,38.53492615568899,1.9164871125e-06,0.15484364342942689,-23.927418155688997,1.9912651986e-07,-2.2002877509e-07,0.0
506,68.734558,34.990699,330.975793,2359.891,2359.891,0.1018048767651128,0.1018048767651128,0.286643,0.2866429999999999,5.551115123125783e-17,-3.125063,-3.125063000000002,2.220446049250313e-15,-5.551115123125783e-17,0.63795884042,0.35229997611,0.0097411834663,0.57019934025,0.2337613215,0.1299196387,0.066119699547,672.4255063258133,-73.64406645032273,0.0,1.0,1390026028.5112936,1.27708156869684,21.72923983745738,1.6977315184e-06,0.22445159888455388,-24.854302837457382,2.4642112465e-07,-2.9065830581e-07,0.0
507,68.72238,45.005744,340.990838,1988.297,1988.297,0.08577444087775388,0.08577444087775388,0.384169,0.384169,0.0,-20.066506,-20.066506,0.0,0.0,0.42765535644,0.56806477517,0.0042798683922,0.41591163485,0.36638505707,0.10968994774,0.10801336034,583.9955697169673,-492.34528813393007,0.0,1.0,1023604773.860871,1.4097014495021396,2.394562887183877,1.9424460014e-06,0.27251798608540545,-22.461068887183878,3.7481633667e-07,-3.7379900358e-07,0.0
508,68.718747,55.008232,350.993326,1718.997,1718.997,0.07415693256366443,0.07415693256366443,0.461597,0.46159700000000004,5.551115123125783e-17,-37.203188,-37.203188,0.0,5.551115123125783e-17,0.62645112177,0.36569194109,0.0078569371481,0.71036811828,0.16153642432,0.10094509624,0.027150361155,213.29848763400648,-764.2776906408338,0.0,1.0,1751444965.9182057,1.1374227033323843,-22.301542164607746,9.8147360234e-07,0.4058271376574672,-14.901645835392253,3.4562708974e-07,-1.9796887072e-07,0.0
509,68.732022,65.0248,1.009894,1514.505,1514.505,0.06533521882372836,0.06533521882372836,0.53696,0.5369599999999998,2.220446049250313e-16,-54.051688,-54.051688000000006,7.105427357601002e-15,-2.220446049250313e-16,0.38376289472,0.605556215,0.010680890281,0.55535900258,0.31768553579,0.084927090657,0.042028370967,-252.69650513355168,-772.9716941507257,0.0,1.0,1309593799.0714722,0.8686662473235891,-46.56003128263321,1.1564692816e-06,0.6181430459102155,-7.491656717366789,6.9055891824e-07,-1.8481916658e-07,0.0
510,68.71589,75.039339,11.024433,1415.06,1415.06,0.06104519611932945,0.06104519611932945,0.579893,0.579893,0.0,-71.214607,-71.214607,0.0,0.0,0.39773249324,0.60116251038,0.0011049963782,0.71577044631,0.10102675608,0.156668599,0.026534198611,-650.3949201652248,-500.3434274942623,0.0,1.0,1779396842.692741,1.4301994688427537,-58.121934913411195,7.9524699946e-07,0.4054630229091195,-13.092672086588806,2.8935131222e-07,-1.4228657389e-07,0.0
511,68.727337,84.999938,20.985032,1352.649,1352.649,0.05835280729129144,0.05835280729129144,0.562361,0.562361,0.0,-88.260315,-88.260315,0.0,0.0,0.45086627507,0.54112359957,0.0080101253637,0.77030777092,0.13025406163,0.086684292688,0.012753874769,-759.2748996610511,-46.164840007844155,0.0,1.0,2681376538.3156385,0.9409868305014268,-88.3196945788931,5.0446066812e-07,0.5976289803124373,0.059379578893099035,3.0147966708e-07,6.2488935363e-10,0.0
512,68.703042,95.003604,30.988698,1355.007,1355.007,0.05845453059097441,0.05845453059097441,0.514125,0.514125,0.0,75.644043,75.64404300000001,1.4210854715202004e-14,0.0,0.20550508473,0.78664998901,0.0078449262627,0.59461165069,0.32890282466,0.053273766732,0.023211757923,-610.988134142558,334.67138059057226,0.0,1.0,1671287516.536815,0.7313927520047665,69.73914240526588,8.1075636992e-07,0.702939697707928,5.904900594734118,5.5784914646e-07,1.1664035425e-07,0.0
513,68.725734,105.059588,41.044682,1370.764,1370.764,0.05913428208932237,0.05913428208932237,0.439446,0.439446,0.0,59.27643,59.27643,0.0,0.0,0.14458061242,0.84871386302,0.0067055245593,0.46882669623,0.46832879435,0.040099468961,0.022745040459,-287.9176190960081,529.1135999759467,0.0,1.0,1591026649.734523,0.6318292627230522,55.40034192386476,8.6155942154e-07,0.6955138451582308,3.8760880761352428,5.9375004018e-07,8.0828803085e-08,0.0
514,68.727009,114.995049,50.980143,1408.566,1408.566,0.06076504721850622,0.06076504721850622,0.343569,0.343569,0.0,44.014129,44.014129000000004,7.105427357601002e-15,0.0,0.20893169878,0.78275018804,0.0083181131773,0.72143072254,0.20009356978,0.067064600358,0.011411107319,16.65071558131868,483.65307999185336,0.0,1.0,3081059243.735915,0.6841416439803639,39.98635847724709,4.5716939811e-07,0.5021898652464738,4.02777052275291,2.2732044441e-07,3.2172546707e-08,0.0
515,68.705007,124.989522,60.974616,1480.401,1480.401,0.0638639841280592,0.0638639841280592,0.259588,0.259588,0.0,28.783344,28.783344,0.0,0.0,0.2038951142,0.79397371969,0.0021311661059,0.81206929358,0.11282348454,0.06822046097,0.0068867609112,206.1038153614877,324.3506637014779,0.0,1.0,4042710941.7882986,0.7353812438181572,21.343660876441945,3.6619016826e-07,0.35299785272221346,7.439683123558053,1.249299309e-07,3.3193113114e-08,0.0
516,68.729807,134.994994,70.980088,1511.946,1511.9460000000001,0.06522482445397064,0.06522482445397065,0.178415,0.17841499999999996,2.7755575615628914e-17,16.809545,16.809545,0.0,-2.7755575615628914e-17,0.17331784552,0.81127001666,0.015412137822,0.79834987318,0.13837466189,0.057058840684,0.0062166242479,224.63395784083278,149.35435110955592,0.0,1.0,4447846596.076157,0.730831714187727,3.774000685665822,3.3992764079e-07,0.2441259684499282,13.035544314334178,7.4541378722e-08,3.6470815553e-08,0.0
517,68.7053,145.01606,81.001154,1573.333,1573.333,0.06787303827824473,0.06787303827824473,0.11463,0.11463000000000001,1.3877787807814457e-17,6.521003,6.521003000000004,3.552713678800501e-15,1.3877787807814457e-17,0.14182740615,0.8426265861,0.015546007745,0.76152755765,0.18481357983,0.046754269284,0.0069045932386,175.6989822264579,40.69900740300179,0.0,1.0,4728434064.023936,0.6646366279853037,-11.528710339845126,3.3273869926e-07,0.17247018171038067,18.049713339845127,4.6368860969e-08,3.3812044289e-08,0.0
518,68.723253,155.006264,90.991358,1624.519,1624.519,0.07008118451131187,0.07008118451131187,0.057141,0.05714099999999999,6.938893903907228e-18,4.950025,4.950024999999999,8.881784197001252e-16,-6.938893903907228e-18,0.11107619033,0.82549809865,0.06342571102,0.74989516584,0.20146188775,0.041535378961,0.0071075674528,91.44437502853252,15.959680528213365,0.0,1.0,4722517412.623883,0.4328819632383419,-12.458515541718622,3.4399428484e-07,0.13200134182661372,17.408540541718622,3.7278775434e-08,2.5925909308e-08,0.0
519,68.717684,164.948891,100.933985,1636.041,1636.0409999999997,0.07057823958296036,0.07057823958296035,0.065063,0.06506300000000001,1.3877787807814457e-17,20.775631,20.775631000000004,3.552713678800501e-15,1.3877787807814457e-17,0.10953326691,0.88819415614,0.0022725769514,0.77170815577,0.17989222402,0.0420626198,0.0063370004153,79.66000543085651,70.60437775776983,0.0,1.0,5540189157.234246,0.5089816562422399,8.37143697932625,2.9530417709e-07,0.12782975418083542,12.404194020673751,3.4265065313e-08,1.5838770739e-08,0.0
520,68.708245,174.965187,110.950281,1578.857,1578.857,0.06811134171651813,0.06811134171651813,0.12481,0.12480999999999999,1.3877787807814457e-17,21.083758,21.083758000000003,3.552713678800501e-15,-1.3877787807814457e-17,0.10743692704,0.88134586485,0.011217208114,0.79901835071,0.15013298866,0.045369024526,0.0054796361052,146.05585921273527,132.28455416199293,0.0,1.0,5758742939.5159235,0.9361784644270287,16.737016010858248,2.7416695216e-07,0.13331859762058054,4.346741989141751,3.61316158e-08,5.5247089056e-09,0.0
521,68.71878,184.98848,120.973574,1517.699,1517.699,0.06547300687257798,0.06547300687257798,0.195585,0.19558500000000006,5.551115123125783e-17,10.315425,10.315425,0.0,5.551115123125783e-17,0.10838790793,0.87408336145,0.017528730625,0.80339435097,0.14482874916,0.046416761531,0.0053601383414,277.80285074982555,104.58997265816083,0.0,1.0,5598869655.165896,1.3003430367060076,22.50865283669897,2.710723938e-07,0.15041031057116316,-12.193227836698972,3.7134450311e-08,-1.6834350218e-08,0.0
522,68.650984,194.988495,130.973589,1477.478,1477.4779999999998,0.06373788692493226,0.06373788692493225,0.27582,0.27582000000000007,5.551115123125783e-17,-2.684489,-2.6844890000000037,3.552713678800501e-15,5.551115123125783e-17,0.10553319504,0.87767921875,0.016787586206,0.78847768561,0.16013339479,0.045362214189,0.006026705408,405.73010778421445,-38.131158625992825,0.0,1.0,4764393899.995702,1.216676226824393,13.54453509303702,3.1010828051e-07,0.22669958853384425,-16.22902409303702,5.931925725e-08,-3.7729501932e-08,0.0
523,68.716056,204.960539,140.945633,1425.823,1425.823,0.06150950819502402,0.06150950819502402,0.347086,0.34708600000000006,5.551115123125783e-17,-16.577397,-16.577397,0.0,5.551115123125783e-17,0.11860897706,0.87939311324,0.0019979097039,0.74805886767,0.20335348108,0.041427989306,0.0071596619433,414.314275009555,-270.65303420680806,0.0,1.0,4423905856.6493,2.6332444216499797,1.061262294568941,3.222995801e-07,0.13180926052527908,-17.638659294568942,3.4680928894e-08,-2.4534860603e-08,0.0
524,68.691019,215.012836,150.99793,1386.676,1386.676,0.05982072023374789,0.05982072023374789,0.449201,0.449201,0.0,-32.297,-32.297,0.0,0.0,0.12224640314,0.87626708935,0.0014865075057,0.71617842083,0.23499055599,0.040503418469,0.0083276047064,267.24100700377033,-562.6561803641945,0.0,1.0,3583531606.431512,4.271828439480101,-2.6267436356412617,3.8695793767e-07,0.10515426973810531,-29.670256364358735,2.0749389691e-08,-3.5002309373e-08,0.0
525,68.709859,225.022007,161.007101,1360.803,1360.803,0.05870456801462262,0.05870456801462262,0.508072,0.5080720000000001,1.1102230246251565e-16,-47.136313,-47.136313,0.0,1.1102230246251565e-16,0.12748157211,0.85938422533,0.013134202568,0.69671245514,0.25724963931,0.03708722121,0.0089506843454,-51.50983759569421,-689.46443117886,0.0,1.0,2937481934.4652185,2.5153274230493587,-10.075745809363475,4.6325493411e-07,0.20199040305617896,-37.060567190636526,2.5602002909e-08,-9.0002518265e-08,0.0
526,68.69143,235.01704,171.002134,1382.085,1382.085,0.059622666090896115,0.059622666090896115,0.54027,0.54027,0.0,-62.978809,-62.97880900000001,1.4210854715202004e-14,0.0,0.12457381198,0.87302224374,0.0024039442778,0.71725478136,0.23739472086,0.036876267725,0.0084742300549,-438.4517267564132,-604.4167220674224,0.0,1.0,2303093503.117054,2.0517924207134244,-32.86210963741975,6.0009938725e-07,0.263316110609349,-30.116699362580253,7.8449812821e-08,-1.371664372e-07,0.0
527,68.706266,244.981537,180.966631,1459.436,1459.436,0.0629595613215056,0.0629595613215056,0.527076,0.527076,0.0,-79.584026,-79.58402600000001,1.4210854715202004e-14,0.0,0.20111804864,0.79264457748,0.0062373738805,0.7581624285,0.1910762881,0.043323008017,0.0074382753752,-718.9469784262809,-273.5611644833765,0.0,1.0,3070889307.9045806,1.513664178202093,-60.463205929770446,4.7524865069e-07,0.3482119796387418,-19.12082007022955,1.2997490482e-07,-1.0243320653e-07,0.0
528,68.694684,255.000139,190.985233,1583.972,1583.972,0.06833200103707723,0.06833200103707723,0.501284,0.501284,0.0,84.113749,84.11374900000001,1.4210854715202004e-14,0.0,0.288951637,0.70416518371,0.0068831792956,0.66589568797,0.25440159881,0.062113725997,0.017588987217,-777.317946578384,162.0008782575661,0.0,1.0,3663925095.550403,0.8594411918656143,-85.80786276622281,4.3231560654e-07,0.5832673657540757,-10.078388233777186,2.3671187397e-07,-8.689032034e-08,0.0
529,68.717702,264.935502,200.920596,1778.077,1778.0769999999998,0.07670562321051332,0.0767056232105133,0.414691,0.41469100000000003,5.551115123125783e-17,67.340996,67.340996,0.0,5.551115123125783e-17,0.20809948763,0.7816406798,0.010259832565,0.5980649498,0.32522508103,0.053711052775,0.022998916394,-518.485110407674,524.2727750069631,0.0,1.0,2226696296.8145695,0.5901766792535637,73.32559995430783,7.9852694889e-07,0.7026556869791734,-5.984603954307831,5.48890965e-07,-1.1636209701e-07,0.0
530,68.711797,274.965553,210.950647,2045.538,2045.5380000000002,0.08824379770436656,0.08824379770436656,0.319847,0.31984699999999994,5.551115123125783e-17,50.624495,50.62449500000001,7.105427357601002e-15,-5.551115123125783e-17,0.30018344801,0.69058179155,0.0092347604408,0.60272247123,0.2948697691,0.072477984339,0.029929775334,-127.62832500301556,641.690035664464,0.0,1.0,2701908914.078309,0.47307621204625394,49.46446082935586,7.5707141323e-07,0.6761003657667058,1.1600341706441482,5.1143667921e-07,2.0720845587e-08,0.0
531,68.706469,284.876187,220.861281,2420.27,2420.27,0.10440960582005675,0.10440960582005675,0.239961,0.239961,0.0,34.254427,34.254427,0.0,0.0,0.24775779731,0.74531945783,0.0069227448576,0.43049789383,0.45357238968,0.062439655892,0.053490060602,212.76956251518774,540.3918779765727,0.0,1.0,1901110093.1119761,0.348796380702952,28.390726541922394,1.2730825052e-06,0.6879687212246612,5.863700458077605,8.5755839265e-07,1.7801955183e-07,0.0
532,68.708858,294.932117,230.917211,2984.685,2984.685,0.12875827256753836,0.12875827256753836,0.162563,0.16256300000000004,2.7755575615628914e-17,16.416912,16.416911999999996,3.552713678800501e-15,2.7755575615628914e-17,0.43380327294,0.55401195852,0.012184768535,0.53675317748,0.32394614497,0.099845387793,0.039455289753,407.6871336933303,263.07719016622156,0.0,1.0,2922930335.12135,0.29909399526969677,3.708884373645523,1.0211276554e-06,0.5435180998983778,12.708027626354477,5.0128559077e-07,2.3820006179e-07,0.0
533,68.699367,305.026499,241.011593,3681.706,3681.706,0.1588275160231453,0.1588275160231453,0.096617,0.09661700000000001,1.3877787807814457e-17,-2.61215,-2.612150000000003,2.6645352591003757e-15,1.3877787807814457e-17,0.52723923774,0.46912675707,0.0036340051903,0.56400170616,0.22859218933,0.14216601378,0.065240090729,354.23770078165757,-32.389643918955315,0.0,1.0,3155430495.3545585,0.259224626797672,-20.923726635514896,1.1667840586e-06,0.37271535962287544,18.311576635514896,3.4902312504e-07,2.594263456e-07,0.0
534,68.710418,315.028581,251.013675,4593.881,4593.881,0.19817842818951942,0.19817842818951942,0.05196,0.05196,0.0,-21.190626,-21.19062600000001,7.105427357601002e-15,0.0,0.46436883287,0.53013938565,0.0054917814857,0.43301494923,0.3490586475,0.11449512212,0.10343128114,176.32051204814508,-160.8969836015583,0.0,1.0,2566449264.477342,0.18751876782357102,-43.13741356222763,1.789975381e-06,0.2770922644334305,21.946787562227627,3.5742350693e-07,3.4387913833e-07,0.0
535,68.701421,325.021154,261.006248,6093.547,6093.547,0.2628734977155397,0.2628734977155397,0.024722,0.024722000000000004,3.469446951953614e-18,-51.640339,-51.640339,0.0,3.469446951953614e-18,0.45203833496,0.53614929749,0.011812367554,0.38383954187,0.39813038677,0.10109528364,0.11693478773,-34.60632482077038,-146.61588781790942,0.0,1.0,2547318750.301404,0.11378457734239467,-77.69526479060522,2.3921415407e-06,0.2172702186659958,26.054925790605225,3.1919875352e-07,4.1017433248e-07,0.0
536,68.671086,334.999499,270.984593,10175.18,10175.18,0.4389537253893678,0.4389537253893678,0.033184,0.033184,0.0,87.037577,87.037577,0.0,0.0,0.55480211074,0.44051940237,0.0046784868856,0.48043941894,0.30891671622,0.12242954442,0.088214320423,-335.8494799006225,34.85386877358141,0.0,1.0,4182526589.0965614,0.19843113156916956,54.82127591089108,2.4327830997e-06,0.16723182364372421,32.21630108910892,1.7558042737e-07,3.6700038899e-07,0.0
537,68.689789,344.982307,280.967401,9406.152,9406.152,0.40577812500404437,0.40577812500404437,0.05153,0.05153,0.0,80.764523,80.764523,0.0,0.0,0.65986925645,0.32099532487,0.019135418679,0.60499018251,0.19718350774,0.14433770701,0.053488602742,-459.7294474595407,153.564214305236,0.0,1.0,3865798419.0407615,0.46492101595428237,39.901301348295426,2.4331718782e-06,0.1108360307056267,40.86322165170457,3.8807264316e-08,2.6687633405e-07,0.0
538,68.694917,354.99791,290.983004,5694.09,5694.089999999999,0.24564106170135025,0.2456410617013502,0.065245,0.065245,0.0,65.90838,65.90838000000001,1.4210854715202004e-14,0.0,0.74143971028,0.25069339254,0.0078668971797,0.69435343192,0.1208227476,0.15360818169,0.031215638788,-247.7050820263394,276.88001495291985,0.0,1.0,2370683466.9893575,1.0511207535548797,14.268361770931193,2.4018769605e-06,0.062071840727473106,51.6400182290688,-3.4247312027e-08,1.4510213272e-07,0.0
539,73.437543,5.012256,300.99735,4920.869,4920.869,0.21228457675471613,0.21228457675471613,0.095213,0.095213,0.0,51.603588,51.603588,0.0,0.0,0.78956475202,0.1980049611,0.012430286879,0.75209090844,0.083717610047,0.14436737673,0.019824104785,-107.04652283032875,456.1382015171727,0.0,1.0,1566432689.1546612,7.297483436103246,69.05511913073722,3.1414493799e-06,0.01304737459614467,-17.451531130737227,3.3614858423e-08,-2.3452721073e-08,0.0
540,73.473998,15.088353,311.073447,3894.146,3894.1459999999997,0.1679921037180772,0.16799210371807718,0.143148,0.14314800000000003,2.7755575615628914e-17,34.166466,34.16646600000001,7.105427357601002e-15,2.7755575615628914e-17,0.76366390377,0.23359080682,0.0027452894061,0.72295246067,0.1013047548,0.14828295836,0.027459826161,205.8136124338881,518.0533095879824,0.0,1.0,1373246690.6976974,2.043948098558381,59.68700042286979,2.8357221076e-06,0.07003504643829453,-25.520534422869783,1.2487232354e-07,-1.5443067962e-07,0.0
541,73.462283,25.020478,321.005572,3145.518,3145.518,0.13569655223586347,0.13569655223586347,0.209804,0.209804,0.0,17.977642,17.977642000000007,7.105427357601002e-15,0.0,0.67577140612,0.32118290275,0.0030456911272,0.61123084074,0.1854208768,0.14842411105,0.054924171404,534.2070763886092,387.48752761019114,0.0,1.0,1213742151.2878165,1.5920816845988712,39.948584165949484,2.5915866864e-06,0.1317796706221519,-21.97094216594948,2.4590831344e-07,-2.3698933771e-07,0.0
542,73.448573,35.024396,331.00949,2583.567,2583.567,0.11145418159118882,0.11145418159118882,0.286404,0.2864040000000001,1.1102230246251565e-16,0.38457,0.38457000000000324,3.219646771412954e-15,1.1102230246251565e-16,0.47286961448,0.5248455216,0.0022848639143,0.39809785478,0.38012692795,0.10703498023,0.11474023703,739.8772534723206,9.932727697769943,0.0,1.0,904543738.6381596,1.4063577666212788,20.510419900836954,2.8562101418e-06,0.20364946018542263,-20.125849900836954,4.4393496341e-07,-3.7584129734e-07,0.0
543,73.449483,45.035829,341.020923,2137.227,2137.227,0.09219922926697534,0.09219922926697534,0.382996,0.3829960000000001,1.1102230246251565e-16,-18.286516,-18.286515999999995,3.552713678800501e-15,1.1102230246251565e-16,0.49274862285,0.48984529426,0.017406082887,0.41123357962,0.42761907891,0.075884787923,0.085262553543,657.3753941057114,-487.7301492818992,0.0,1.0,1054453431.0383394,1.4131387654651144,2.7015042053058522,2.0268576469e-06,0.27102504676810163,-20.98802020530585,4.0838481761e-07,-3.6740222935e-07,0.0
544,73.441222,55.006151,350.991245,1847.139,1847.139,0.07968493386475632,0.07968493386475632,0.46599,0.46598999999999996,5.551115123125783e-17,-35.684578,-35.684578,0.0,-5.551115123125783e-17,0.66878773676,0.31741343906,0.013798824188,0.77206189214,0.097846447335,0.11106865857,0.019023001952,274.98280800869856,-815.6421370586779,0.0,1.0,1741496143.5983198,1.0703439922477276,-26.672269714170895,1.0606621248e-06,0.43536470833214913,-9.012308285829105,4.3911263784e-07,-1.428849519e-07,0.0
545,73.453627,65.012438,0.997532,1619.911,1619.911,0.06988239699437417,0.06988239699437417,0.531173,0.531173,0.0,-54.096317,-54.096317,0.0,0.0,0.33720129793,0.65921839052,0.003580311549,0.54031280065,0.3237008082,0.090163930475,0.045822460674,-268.6444243901482,-817.4408319121345,0.0,1.0,1124245980.5016494,0.8809915991427105,-47.99223773129405,1.4408866281e-06,0.6029262940950656,-6.10407926870595,8.4910237807e-07,-1.8370899456e-07,0.0
546,73.453944,74.998598,10.983692,1528.302,1528.302,0.06593041660393442,0.06593041660393442,0.56893,0.56893,0.0,-71.061615,-71.06161499999999,1.4210854715202004e-14,0.0,0.36781508744,0.62636485213,0.0058200604362,0.70262101176,0.10732364018,0.16073059452,0.029324753549,-686.3226283845073,-533.8408319497496,0.0,1.0,1730313527.324605,1.372047467627276,-58.30905851188359,8.8325148932e-07,0.41465766558635775,-12.752556488116408,3.3055508144e-07,-1.5770289676e-07,0.0
547,73.446615,85.011389,20.996483,1471.448,1471.448,0.06347775482268957,0.06347775482268957,0.559972,0.559972,0.0,-88.657139,-88.65713900000002,1.4210854715202004e-14,0.0,0.39994704534,0.59478730958,0.0052656450824,0.82167245503,0.094053249406,0.075637611882,0.0086366836846,-823.0646169754333,-38.609182145014046,0.0,1.0,2732895730.484028,1.0288542826421843,86.07710558581036,5.3842083457e-07,0.544267550271497,5.265755414189635,2.8810850961e-07,5.3561665967e-08,0.0
