index,zenith_deg,relative_azimuth_deg,intensity_gain,dolp_scale,aop_offset_deg,source_reference_intensity,source_model_intensity,source_reference_dop,source_model_dop,source_reference_aop_deg,source_model_aop_deg
463,59.24976,324.96971,3.88885125792853785e+09,6.38073393645678250e-02,-6.13101153420316649e+01,4.14303600000000006e+03,1.06536242329999997e-06,1.60940000000000007e-02,2.52228037719074483e-01,-2.21436530000000005e+01,3.91664623420316644e+01
464,59.257268,335.002608,3.63133237819917870e+09,8.25705386213124309e-02,3.35696686043405279e+01,4.80436899999999969e+03,1.32303201679999992e-06,1.37059999999999994e-02,1.65991408423031866e-01,8.60890490000000028e+01,5.25193803956594749e+01
465,59.245405,345.009048,3.07160417875544643e+09,2.49491272141018017e-01,-7.54627065449285084e+00,4.67706499999999960e+03,1.52267829050000002e-06,3.00750000000000010e-02,1.20545299007497719e-01,6.08390879999999967e+01,6.83853586544928476e+01
466,59.218861,354.989534,2.43827128270515442e+09,5.85250071725369914e-01,-3.84359028858361427e+01,4.00675700000000006e+03,1.64327777159999997e-06,6.04760000000000020e-02,1.03333605447858051e-01,4.75823579999999993e+01,8.60182608858361419e+01
467,63.969356,4.992298,1.87819219582110476e+09,1.48438203221166387e+00,-5.04234577619203037e+01,3.82396999999999980e+03,2.03598439420000015e-06,9.76830000000000059e-02,6.58071829759732663e-02,4.22236300000000000e+01,-8.73529122380797105e+01
468,63.966291,14.88351,1.57819527405780172e+09,1.71760343962303330e+00,8.52798306707379936e+01,3.11223999999999978e+03,1.97202466080000019e-06,1.49612999999999996e-01,8.71056709299766752e-02,2.69768620000000006e+01,-5.83029686707379966e+01
469,63.963572,24.9779,1.16855300557775021e+09,1.28772458454004313e+00,5.26893675766647291e+01,2.57452900000000000e+03,2.20317690999999981e-06,2.11627000000000010e-01,1.64341818538464995e-01,1.08412939999999995e+01,-4.18480735766647314e+01
470,63.988336,35.000516,1.60768675585389113e+09,1.35113410144439605e+00,2.60293738898749112e+01,2.14171799999999985e+03,1.33217369129999990e-06,2.84214000000000022e-01,2.10352177253292749e-01,-5.38107399999999991e+00,-3.14104478898749129e+01
471,63.988861,45.014365,1.88135240089236403e+09,1.02002045262004315e+00,-4.44408217140725625e+00,1.82906999999999994e+03,9.72210203219999911e-07,3.75919000000000003e-01,3.68540649390321162e-01,-2.18092420000000011e+01,-1.73651598285927449e+01
472,63.978813,55.009868,1.50896410609759426e+09,8.96739837372245052e-01,-2.24240882009459206e+01,1.58338899999999990e+03,1.04932184510000007e-06,4.65783999999999976e-01,5.19419323853066106e-01,-3.87622799999999970e+01,-1.63381917990540764e+01
473,64.000443,64.996928,1.50641175512485337e+09,1.37971894534808270e+00,-3.44645364311183187e+01,1.40389899999999989e+03,9.31949047280000043e-07,5.30415999999999999e-01,3.84437715948144687e-01,-5.43676850000000016e+01,-1.99031485688816829e+01
474,63.978708,75.006105,1.77623768718588305e+09,8.38659810819270102e-01,-6.72523617309135631e+01,1.30266200000000003e+03,7.33382705140000026e-07,5.71187000000000000e-01,6.81071147837665869e-01,-7.08895899999999983e+01,-3.63722826908643304e+00
475,64.004176,85.007781,1.72166001870582247e+09,9.20322777877802700e-01,-7.74107499716922405e+01,1.25152299999999991e+03,7.26928073139999997e-07,5.59817000000000009e-01,6.08283325651134299e-01,-8.66487159999999932e+01,-9.23796602830774738e+00
476,63.972708,95.015445,2.72550171545479345e+09,1.94442304835641377e+00,7.27675272582451669e+01,1.24736699999999996e+03,4.57665094439999985e-07,5.26625000000000010e-01,2.70838694514111411e-01,7.74196950000000044e+01,4.65216774175484460e+00
477,63.951322,105.113389,2.44715361101464272e+09,1.70624339537414516e+00,3.81024260626782194e+01,1.26809899999999993e+03,5.18193461290000012e-07,4.49902000000000024e-01,2.63679848502121505e-01,6.15164219999999986e+01,2.34139959373217792e+01
478,63.975442,115.032801,2.28435902031733370e+09,1.21794689275060364e+00,1.81255921378994813e+01,1.29306199999999990e+03,5.66050252390000046e-07,3.68833000000000022e-01,3.02831759081900409e-01,4.69324020000000033e+01,2.88068098621005220e+01
479,63.96692,125.010266,1.99241507418943334e+09,9.16182867860047212e-01,1.69665554567609433e+00,1.33605799999999999e+03,6.70572119890000029e-07,2.75436999999999987e-01,3.00635396777660269e-01,3.29946029999999979e+01,3.12979474543239036e+01
480,63.987737,135.021426,1.53779559856133890e+09,7.62910547858093313e-01,-1.30405163690494206e+01,1.35976900000000001e+03,8.84232599749999952e-07,2.10533999999999999e-01,2.75961579756740738e-01,2.04311170000000004e+01,3.34716333690494210e+01
481,63.984249,144.997624,1.20508194992132306e+09,5.78825945454664037e-01,-2.28028787542473736e+01,1.40980400000000009e+03,1.16988226409999991e-06,1.46163999999999988e-01,2.52518051666099919e-01,1.37897350000000003e+01,3.65926137542473739e+01
482,63.999701,154.981549,1.45848802836100650e+09,4.50189541193306453e-01,-2.58973291496271401e+01,1.45003600000000006e+03,9.94204938129999931e-07,9.91660000000000041e-02,2.20276108008069460e-01,1.38349010000000003e+01,3.97322301496271422e+01
483,63.978675,164.975269,2.09419046164135146e+09,6.63683348646241011e-01,-3.07309581934713201e+01,1.46744499999999994e+03,7.00721843059999955e-07,1.02636000000000005e-01,1.54646037465537539e-01,1.42254269999999998e+01,4.49563851934713199e+01
484,63.979051,174.967633,2.66489715406390095e+09,2.64730292425395897e+00,-4.49113900478415644e+01,1.43403600000000006e+03,5.38120579179999993e-07,1.55930999999999986e-01,5.89018349851077871e-02,1.37943130000000007e+01,5.87057030478415669e+01
485,63.983909,185.007113,3.05350405039460659e+09,4.01135915622064942e+00,6.77473555558834875e+01,1.38546000000000004e+03,4.53727906410000000e-07,2.30241000000000001e-01,5.73972539065597739e-02,7.58184099999999983e+00,-6.01655145558834903e+01
486,63.970988,194.90771,3.03094946540969372e+09,2.42145006277203434e+00,5.10615742693176742e+01,1.35409099999999989e+03,4.46754726680000000e-07,2.91590000000000016e-01,1.20419580185846489e-01,-5.89565599999999979e+00,-5.69572302693176766e+01
487,63.960493,205.007521,2.93101308187539196e+09,2.19324717837369576e+00,3.03982235341671370e+01,1.30186699999999996e+03,4.44169631329999984e-07,3.86097000000000024e-01,1.76038981746823892e-01,-1.92943059999999988e+01,-4.96925295341671358e+01
488,63.94633,214.985445,2.45111433280597687e+09,2.04421306613695775e+00,1.14303024672864240e+01,1.27027500000000009e+03,5.18243879120000007e-07,4.62984999999999980e-01,2.26485686677917464e-01,-3.39182989999999975e+01,-4.53486014672864215e+01
489,63.982612,224.99955,2.01293368870509696e+09,1.92807746439821792e+00,-8.23730855555678687e+00,1.23739300000000003e+03,6.14721193719999950e-07,5.11461999999999972e-01,2.65270462128260498e-01,-4.82773260000000022e+01,-4.00400174444432153e+01
490,63.998424,234.974214,1.85213839907030201e+09,1.79368765059569357e+00,-3.11995900347007193e+01,1.26465699999999993e+03,6.82809125189999985e-07,5.35994999999999999e-01,2.98822930414887500e-01,-6.38627079999999978e+01,-3.26631179652992785e+01
491,63.936684,245.010217,3.26196264545762253e+09,1.32677426079647209e+00,-6.11481063530415696e+01,1.33662899999999991e+03,4.09762203089999986e-07,5.34985000000000044e-01,4.03222323350503287e-01,-7.92280970000000053e+01,-1.80799906469584322e+01
492,63.989037,255.020999,3.90960232592294312e+09,7.80921235726821483e-01,-8.68334309719366502e+01,1.43997000000000003e+03,3.68316232690000022e-07,4.88553000000000015e-01,6.25611108584199771e-01,8.46725979999999936e+01,-8.49397102806335802e+00
493,63.986648,265.029183,2.64301530909808969e+09,5.89913906425850731e-01,7.55461671529195939e+01,1.63643800000000010e+03,6.19155702340000051e-07,4.21845999999999999e-01,7.15097568314443488e-01,6.91829230000000024e+01,-6.36324415291958623e+00
494,63.977704,274.997326,2.53577486331207800e+09,4.57415519785571711e-01,5.32320483931721284e+01,1.86946299999999997e+03,7.37235401709999953e-07,3.28178999999999998e-01,7.17463631653435185e-01,5.26077160000000035e+01,-6.24332393172128408e-01
495,63.99052,284.928597,2.82871892297142124e+09,3.54041598401003577e-01,3.11909655309794296e+01,2.23148300000000017e+03,7.88866996249999979e-07,2.38004999999999994e-01,6.72251512463303058e-01,3.68913539999999998e+01,5.70038846902056928e+00
496,63.983887,294.997029,2.18689230976427794e+09,2.44802463799009606e-01,1.15320377228529356e+01,2.67588000000000011e+03,1.22359934599999998e-06,1.61136000000000001e-01,6.58228669349903428e-01,2.05920190000000005e+01,9.05998127714706492e+00
497,63.94622,304.975873,3.03211188387199879e+09,1.92132883624909240e-01,-1.22317230464697850e+01,3.24300399999999991e+03,1.06955288069999995e-06,9.91709999999999953e-02,5.16158390635547026e-01,4.16290899999999997e+00,1.63946320464697841e+01
498,63.981702,314.990502,3.53204331762894106e+09,1.57781185222957920e-01,-3.94124274153490504e+01,3.97402199999999993e+03,1.12513399259999991e-06,5.34429999999999975e-02,3.38715924363735765e-01,-1.45384620000000009e+01,2.48739654153490477e+01
499,63.97345,324.97644,3.54541052660072327e+09,9.24788071679986945e-02,-7.77316972615917194e+01,5.01761800000000039e+03,1.41524316080000005e-06,2.31300000000000013e-02,2.50111357491685837e-01,-4.62127350000000021e+01,3.15189622615917209e+01
500,63.979034,335.003389,3.67007668240276098e+09,1.32768792630122784e-01,5.31269712947814696e+01,6.32032999999999993e+03,1.72212478020000004e-06,2.31990000000000009e-02,1.74732326327840498e-01,-8.64207389999999975e+01,4.04522897052185328e+01
501,63.962921,345.009108,3.21539112328410244e+09,3.45697692426116532e-01,1.95581292183746456e+01,6.09585000000000036e+03,1.89583467960000006e-06,4.21670000000000031e-02,1.21976515677818850e-01,7.20164570000000026e+01,5.24583277816253570e+01
502,63.955247,355.003691,2.38660918213324499e+09,6.58371326420626790e-01,-9.14038755521871593e+00,4.78156999999999971e+03,2.00349937300000012e-06,5.65459999999999990e-02,8.58877015610994693e-02,5.90885299999999987e+01,6.82289175552187146e+01
503,68.697699,4.97882,1.83917683260890889e+09,6.40422793273141622e+00,-2.56992894370836140e+01,4.35765499999999975e+03,2.36935074579999983e-06,9.34310000000000002e-02,1.45889560742338362e-02,4.72374960000000002e+01,7.29367854370836142e+01
504,68.713365,15.001975,1.64778698488179564e+09,2.51968500639679238e+00,5.92226771753182462e+01,3.49659900000000016e+03,2.12199697659999982e-06,1.38756999999999991e-01,5.50691850956503900e-02,2.98538449999999997e+01,-2.93688321753182464e+01
505,68.690342,24.956315,1.49334320138821173e+09,1.35865441642029361e+00,3.85349261556889928e+01,2.86197299999999996e+03,1.91648711250000020e-06,2.10379000000000010e-01,1.54843643429426886e-01,1.46075079999999993e+01,-2.39274181556889971e+01
506,68.734558,34.990699,1.39002602851129365e+09,1.27708156869683997e+00,2.17292398374573814e+01,2.35989100000000008e+03,1.69773151839999992e-06,2.86642999999999981e-01,2.24451598884553877e-01,-3.12506299999999992e+00,-2.48543028374573822e+01
507,68.72238,45.005744,1.02360477386087096e+09,1.40970144950213960e+00,2.39456288718387711e+00,1.98829700000000003e+03,1.94244600140000001e-06,3.84168999999999983e-01,2.72517986085405450e-01,-2.00665060000000004e+01,-2.24610688871838775e+01
508,68.718747,55.008232,1.75144496591820574e+09,1.13742270333238427e+00,-2.23015421646077456e+01,1.71899700000000007e+03,9.81473602340000087e-07,4.61596999999999980e-01,4.05827137657467196e-01,-3.72031879999999973e+01,-1.49016458353922534e+01
509,68.732022,65.0248,1.30959379907147217e+09,8.68666247323589102e-01,-4.65600312826332114e+01,1.51450500000000011e+03,1.15646928159999994e-06,5.36959999999999993e-01,6.18143045910215516e-01,-5.40516879999999986e+01,-7.49165671736678895e+00
510,68.71589,75.039339,1.77939684269274092e+09,1.43019946884275373e+00,-5.81219349134111951e+01,1.41505999999999995e+03,7.95246999460000033e-07,5.79892999999999992e-01,4.05463022909119508e-01,-7.12146070000000009e+01,-1.30926720865888058e+01
511,68.727337,84.999938,2.68137653831563854e+09,9.40986830501426841e-01,-8.83196945788931060e+01,1.35264899999999989e+03,5.04460668120000051e-07,5.62361000000000000e-01,5.97628980312437275e-01,-8.82603150000000056e+01,5.93795788930990345e-02
512,68.703042,95.003604,1.67128751653681493e+09,7.31392752004766500e-01,6.97391424052658806e+01,1.35500700000000006e+03,8.10756369920000017e-07,5.14125000000000054e-01,7.02939697707927968e-01,7.56440429999999964e+01,5.90490059473411844e+00
513,68.725734,105.059588,1.59102664973452306e+09,6.31829262723052176e-01,5.54003419238647581e+01,1.37076399999999990e+03,8.61559421540000032e-07,4.39446000000000003e-01,6.95513845158230781e-01,5.92764299999999977e+01,3.87608807613524275e+00
514,68.727009,114.995049,3.08105924373591518e+09,6.84141643980363923e-01,3.99863584772470873e+01,1.40856600000000003e+03,4.57169398109999983e-07,3.43569000000000013e-01,5.02189865246473799e-01,4.40141289999999969e+01,4.02777052275290970e+00
515,68.705007,124.989522,4.04271094178829861e+09,7.35381243818157171e-01,2.13436608764419447e+01,1.48040100000000007e+03,3.66190168259999992e-07,2.59587999999999985e-01,3.52997852722213457e-01,2.87833439999999996e+01,7.43968312355805317e+00
516,68.729807,134.994994,4.44784659607615662e+09,7.30831714187726966e-01,3.77400068566582192e+00,1.51194599999999991e+03,3.39927640790000011e-07,1.78414999999999990e-01,2.44125968449928205e-01,1.68095450000000000e+01,1.30355443143341780e+01
517,68.7053,145.01606,4.72843406402393627e+09,6.64636627985303652e-01,-1.15287103398451265e+01,1.57333300000000008e+03,3.32738699259999985e-07,1.14629999999999996e-01,1.72470181710380671e-01,6.52100300000000033e+00,1.80497133398451268e+01
518,68.723253,155.006264,4.72251741262388325e+09,4.32881963238341883e-01,-1.24585155417186222e+01,1.62451900000000001e+03,3.43994284840000007e-07,5.71409999999999973e-02,1.32001341826613716e-01,4.95002500000000012e+00,1.74085405417186223e+01
519,68.717684,164.948891,5.54018915723424625e+09,5.08981656242239899e-01,8.37143697932624953e+00,1.63604099999999994e+03,2.95304177090000019e-07,6.50629999999999958e-02,1.27829754180835420e-01,2.07756310000000006e+01,1.24041940206737511e+01
520,68.708245,174.965187,5.75874293951592350e+09,9.36178464427028678e-01,1.67370160108582482e+01,1.57885699999999997e+03,2.74166952160000004e-07,1.24810000000000004e-01,1.33318597620580542e-01,2.10837579999999996e+01,4.34674198914175136e+00
521,68.71878,184.98848,5.59886965516589642e+09,1.30034303670600759e+00,2.25086528366989711e+01,1.51769900000000007e+03,2.71072393800000017e-07,1.95585000000000009e-01,1.50410310571163164e-01,1.03154249999999994e+01,-1.21932278366989717e+01
522,68.650984,194.988495,4.76439389999570179e+09,1.21667622682439291e+00,1.35445350930370196e+01,1.47747800000000007e+03,3.10108280509999990e-07,2.75820000000000010e-01,2.26699588533844254e-01,-2.68448900000000013e+00,-1.62290240930370189e+01
523,68.716056,204.960539,4.42390585664929962e+09,2.63324442164997974e+00,1.06126229456894094e+00,1.42582300000000009e+03,3.22299580100000001e-07,3.47086000000000006e-01,1.31809260525279082e-01,-1.65773970000000013e+01,-1.76386592945689422e+01
524,68.691019,215.012836,3.58353160643151188e+09,4.27182843948010138e+00,-2.62674363564126168e+00,1.38667599999999993e+03,3.86957937669999990e-07,4.49201000000000017e-01,1.05154269738105308e-01,-3.22969999999999970e+01,-2.96702563643587354e+01
525,68.709859,225.022007,2.93748193446521854e+09,2.51532742304935875e+00,-1.00757458093634753e+01,1.36080300000000011e+03,4.63254934110000013e-07,5.08071999999999968e-01,2.01990403056178963e-01,-4.71363130000000012e+01,-3.70605671906365259e+01
526,68.69143,235.01704,2.30309350311705399e+09,2.05179242071342438e+00,-3.28621096374197492e+01,1.38208500000000004e+03,6.00099387249999955e-07,5.40270000000000028e-01,2.63316110609349008e-01,-6.29788089999999983e+01,-3.01166993625802526e+01
527,68.706266,244.981537,3.07088930790458059e+09,1.51366417820209298e+00,-6.04632059297704458e+01,1.45943599999999992e+03,4.75248650690000024e-07,5.27075999999999989e-01,3.48211979638741786e-01,-7.95840259999999944e+01,-1.91208200702295485e+01
528,68.694684,255.000139,3.66392509555040312e+09,8.59441191865614296e-01,-8.58078627662228115e+01,1.58397199999999998e+03,4.32315606540000013e-07,5.01283999999999952e-01,5.83267365754075673e-01,8.41137489999999985e+01,-1.00783882337771864e+01
529,68.717702,264.935502,2.22669629681456947e+09,5.90176679253563652e-01,7.33255999543078332e+01,1.77807700000000000e+03,7.98526948889999948e-07,4.14690999999999976e-01,7.02655686979173355e-01,6.73409960000000041e+01,-5.98460395430783088e+00
530,68.711797,274.965553,2.70190891407830906e+09,4.73076212046253941e-01,4.94644608293558576e+01,2.04553800000000001e+03,7.57071413230000024e-07,3.19846999999999992e-01,6.76100365766705846e-01,5.06244950000000031e+01,1.16003417064414815e+00
531,68.706469,284.876187,1.90111009311197615e+09,3.48796380702951991e-01,2.83907265419223940e+01,2.42026999999999998e+03,1.27308250520000004e-06,2.39961000000000008e-01,6.87968721224661239e-01,3.42544269999999997e+01,5.86370045807760487e+00
532,68.708858,294.932117,2.92293033512134981e+09,2.99093995269696766e-01,3.70888437364552281e+00,2.98468499999999995e+03,1.02112765539999998e-06,1.62563000000000013e-01,5.43518099898377849e-01,1.64169119999999999e+01,1.27080276263544771e+01
533,68.699367,305.026499,3.15543049535455847e+09,2.59224626797671998e-01,-2.09237266355148961e+01,3.68170600000000013e+03,1.16678405860000000e-06,9.66169999999999946e-02,3.72715359622875442e-01,-2.61215000000000019e+00,1.83115766355148963e+01
534,68.710418,315.028581,2.56644926447734213e+09,1.87518767823571020e-01,-4.31374135622276285e+01,4.59388100000000031e+03,1.78997538099999997e-06,5.19599999999999992e-02,2.77092264433430491e-01,-2.11906260000000017e+01,2.19467875622276267e+01
535,68.701421,325.021154,2.54731875030140400e+09,1.13784577342394666e-01,-7.76952647906052221e+01,6.09354699999999957e+03,2.39214154070000016e-06,2.47220000000000009e-02,2.17270218665995801e-01,-5.16403389999999973e+01,2.60549257906052247e+01
536,68.671086,334.999499,4.18252658909656143e+09,1.98431131569169555e-01,5.48212759108910817e+01,1.01751800000000003e+04,2.43278309969999991e-06,3.31839999999999982e-02,1.67231823643724214e-01,8.70375769999999989e+01,3.22163010891089172e+01
537,68.689789,344.982307,3.86579841904076147e+09,4.64921015954282368e-01,3.99013013482954264e+01,9.40615200000000004e+03,2.43317187819999984e-06,5.15299999999999994e-02,1.10836030705626698e-01,8.07645229999999970e+01,4.08632216517045705e+01
538,68.694917,354.99791,2.37068346698935747e+09,1.05112075355487966e+00,1.42683617709311932e+01,5.69409000000000015e+03,2.40187696049999984e-06,6.52449999999999974e-02,6.20718407274731057e-02,6.59083799999999940e+01,5.16400182290688008e+01
539,73.437543,5.012256,1.56643268915466118e+09,7.29748343610324568e+00,6.90551191307372250e+01,4.92086899999999969e+03,3.14144937989999980e-06,9.52130000000000060e-02,1.30473745961446706e-02,5.16035880000000020e+01,-1.74515311307372265e+01
540,73.473998,15.088353,1.37324669069769740e+09,2.04394809855838089e+00,5.96870004228697866e+01,3.89414600000000019e+03,2.83572210760000008e-06,1.43147999999999997e-01,7.00350464382945292e-02,3.41664659999999998e+01,-2.55205344228697832e+01
541,73.462283,25.020478,1.21374215128781652e+09,1.59208168459887123e+00,3.99485841659494838e+01,3.14551800000000003e+03,2.59158668639999996e-06,2.09803999999999991e-01,1.31779670622151901e-01,1.79776419999999995e+01,-2.19709421659494808e+01
542,73.448573,35.024396,9.04543738638159633e+08,1.40635776662127876e+00,2.05104199008369541e+01,2.58356700000000001e+03,2.85621014179999987e-06,2.86403999999999992e-01,2.03649460185422626e-01,3.84570000000000023e-01,-2.01258499008369540e+01
543,73.449483,45.035829,1.05445343103833938e+09,1.41313876546511441e+00,2.70150420530585222e+00,2.13722699999999986e+03,2.02685764689999995e-06,3.82996000000000003e-01,2.71025046768101630e-01,-1.82865159999999989e+01,-2.09880202053058511e+01
544,73.441222,55.006151,1.74149614359831977e+09,1.07034399224772758e+00,-2.66722697141708949e+01,1.84713899999999990e+03,1.06066212480000006e-06,4.65990000000000015e-01,4.35364708332149131e-01,-3.56845780000000019e+01,-9.01230828582910526e+00
545,73.453627,65.012438,1.12424598050164938e+09,8.80991599142710524e-01,-4.79922377312940469e+01,1.61991100000000006e+03,1.44088662810000011e-06,5.31173000000000006e-01,6.02926294095065596e-01,-5.40963169999999991e+01,-6.10407926870595041e+00
546,73.453944,74.998598,1.73031352732460499e+09,1.37204746762727603e+00,-5.83090585118835918e+01,1.52830199999999991e+03,8.83251489320000021e-07,5.68930000000000047e-01,4.14657665586357749e-01,-7.10616150000000033e+01,-1.27525564881164080e+01
547,73.446615,85.011389,2.73289573048402786e+09,1.02885428264218426e+00,8.60771055858103580e+01,1.47144800000000009e+03,5.38420834570000003e-07,5.59972000000000025e-01,5.44267550271496980e-01,-8.86571390000000008e+01,5.26575541418963500e+00
548,73.442816,95.005978,2.54558610738222980e+09,7.75647917926858388e-01,6.67640119740395619e+01,1.46922499999999991e+03,5.77165704879999952e-07,4.93864999999999998e-01,6.36712854615784862e-01,7.40435509999999937e+01,7.27953902596043445e+00
549,73.472653,104.99067,1.52865699930528212e+09,5.71709276017498214e-01,5.00987561462142423e+01,1.50113200000000006e+03,9.81993999100000096e-07,4.08275999999999972e-01,7.14132194677743692e-01,5.71077370000000002e+01,7.00898085378576052e+00
550,73.463102,115.016373,2.17295662044392061e+09,4.97552823860878457e-01,3.63738187042100876e+01,1.54287500000000000e+03,7.10034883110000030e-07,3.32971999999999990e-01,6.69219395472877121e-01,4.12729500000000016e+01,4.89913129578991491e+00
551,73.43532,125.007707,3.43815670070962858e+09,4.34596511322172974e-01,2.10490474865443780e+01,1.58294299999999998e+03,4.60404553309999995e-07,2.45419999999999999e-01,5.64707708429040833e-01,2.54227010000000000e+01,4.37365351345562114e+00
552,73.464597,135.008829,4.78863593106556606e+09,3.82514133517621147e-01,4.70552338255114577e+00,1.64127900000000000e+03,3.42744577710000000e-07,1.64626999999999996e-01,4.30381482864648668e-01,9.38651400000000002e+00,4.68099061744885425e+00
553,73.447392,144.984051,5.50398528272290134e+09,2.88889679862642745e-01,-1.06273127265936438e+01,1.71560899999999992e+03,3.11703050039999984e-07,9.18490000000000001e-02,3.17937975644097370e-01,-6.98207500000000003e+00,3.64523772659364376e+00
554,73.416928,155.013988,5.72177460637647724e+09,9.01720274700875402e-02,-1.87876297885493582e+00,1.77861599999999999e+03,3.10850413089999974e-07,1.99700000000000016e-02,2.21465575969494344e-01,-5.47947999999999968e+00,-3.60071702114506387e+00
555,73.439974,164.973324,5.76000774293551350e+09,1.58125607608010477e-01,4.88134304508406842e+01,1.78026800000000003e+03,3.09073890080000015e-07,3.61609999999999987e-02,2.28685287266324588e-01,4.12060040000000001e+01,-7.60742645084068325e+00
556,73.434657,174.9892,6.14448252843202972e+09,4.24312010186133348e-01,4.29343954247099333e+01,1.70677600000000007e+03,2.77773757530000005e-07,1.01267999999999997e-01,2.38663996231397418e-01,3.15855579999999989e+01,-1.13488374247099326e+01
557,73.460065,185.004838,7.55746714203576756e+09,6.74299966063811373e-01,2.68555056587258143e+01,1.67910799999999995e+03,2.22178670239999997e-07,1.64476000000000011e-01,2.43921115642522612e-01,1.65770300000000006e+01,-1.02784756587258137e+01
558,73.446218,195.04632,6.01538944175161171e+09,8.53365015291695284e-01,7.50005708634775203e+00,1.61637899999999991e+03,2.68707290800000005e-07,2.53249999999999975e-01,2.96766325619095883e-01,1.22555199999999997e+00,-6.27450508634775161e+00
559,73.457317,204.993475,5.14382883433555508e+09,1.45907161136313257e+00,-1.77564174425854873e+01,1.54542900000000009e+03,3.00443317569999993e-07,3.30251999999999990e-01,2.26343928171875819e-01,-1.33654080000000004e+01,4.39100944258548687e+00
560,73.431821,214.961519,5.30991664827842903e+09,7.49038392277358689e+00,-2.99858714023147890e+01,1.51272000000000003e+03,2.84885827820000005e-07,4.11088000000000009e-01,5.48821000683473309e-02,-2.99178940000000004e+01,6.79774023147880907e-02
561,73.437594,224.95953,4.88242804550952721e+09,3.10542021067042517e+00,-6.35445429034270148e+00,1.50841599999999994e+03,3.08947922210000011e-07,4.93823999999999985e-01,1.59020025149314320e-01,-4.60514670000000024e+01,-3.96970127096573009e+01
562,73.434266,234.96924,3.47329570793112183e+09,2.03462406286879771e+00,-3.32192115028552308e+01,1.51171599999999989e+03,4.35239647620000021e-07,5.37945000000000007e-01,2.64395280591296744e-01,-6.27313880000000026e+01,-2.95121764971447682e+01
563,73.461458,244.971721,2.57256358297861814e+09,1.44977959504045706e+00,-5.67517065168723249e+01,1.57438400000000001e+03,6.11990315970000049e-07,5.25185000000000013e-01,3.62251615208685818e-01,-7.90346749999999929e+01,-2.22829684831276680e+01
564,73.43586,255.010161,3.27965767918713188e+09,9.16499851797015208e-01,-8.38279238282339065e+01,1.72100999999999999e+03,5.24752937150000003e-07,4.90431999999999979e-01,5.35114107261874361e-01,8.37050619999999981e+01,-1.24670141717660901e+01
565,73.441057,265.00743,2.26001549609342146e+09,6.02112630030894436e-01,7.19131069554119620e+01,1.90777600000000007e+03,8.44142884550000006e-07,4.23906999999999978e-01,7.04032732178777376e-01,6.59972389999999933e+01,-5.91586795541196508e+00
566,73.440211,274.985041,2.31257331001859713e+09,4.80827419210198503e-01,4.72680437181544306e+01,2.26211799999999994e+03,9.78182179219999925e-07,3.29790000000000028e-01,6.85880186578604945e-01,4.80946149999999975e+01,8.26571281845567829e-01
567,73.465215,285.062331,2.03616877190590358e+09,3.65494847100435283e-01,2.37929049827533063e+01,2.70376600000000008e+03,1.32786929910000001e-06,2.41072000000000009e-01,6.59577014320410382e-01,3.02503570000000011e+01,6.45745201724669649e+00
568,73.44135,294.986126,2.93152899146066666e+09,3.56413796083673295e-01,-7.02071888308223535e-01,3.31526299999999992e+03,1.13089893010000005e-06,1.58891000000000004e-01,4.45804853083459351e-01,1.21276069999999994e+01,1.28296788883082229e+01
569,73.432831,305.020625,2.42334270735937881e+09,3.07019986245571030e-01,-2.32398466474218566e+01,4.07464899999999989e+03,1.68141674209999993e-06,1.00247000000000003e-01,3.26516202498351615e-01,-6.99219100000000005e+00,1.62476556474218583e+01
570,73.438805,315.011766,2.04129880857998300e+09,2.17236773971020480e-01,-5.08082546027516315e+01,5.16318999999999960e+03,2.52936511710000015e-06,5.58130000000000015e-02,2.56922430672099245e-01,-3.14782270000000004e+01,1.93300276027516347e+01
571,73.440336,325.003746,2.56588406745122719e+09,1.75184844920455968e-01,-7.96806857650873468e+01,7.18655400000000009e+03,2.80081009549999997e-06,3.67960000000000023e-02,2.10040999931857764e-01,-5.64602730000000008e+01,2.32204127650873424e+01
572,73.32303,334.714399,8.34788292634384727e+09,2.93862283719756423e-01,4.84710536588413490e+01,2.31805299999999988e+04,2.77681541589999998e-06,4.41300000000000026e-02,1.50172384973652651e-01,7.71688019999999995e+01,2.86977483411586505e+01
573,73.436088,345.03433,6.25969010558084393e+09,7.44169143273519018e-01,5.06604518590969448e+01,1.85215299999999988e+04,2.95885733759999991e-06,6.24009999999999981e-02,8.38532483697251863e-02,8.67693119999999993e+01,3.61088601409030545e+01
574,73.435431,354.993447,2.07700754060616541e+09,1.93829823243971622e+00,2.49157867055578635e+01,6.56409100000000035e+03,3.16035973469999999e-06,6.72940000000000066e-02,3.47180835610099783e-02,6.80999730000000056e+01,4.31841862944421422e+01
575,78.190615,4.998346,1.21366988465488100e+09,3.32245571028657061e+00,6.87096935078402566e+01,5.34513600000000042e+03,4.40411026719999970e-06,1.02467000000000003e-01,3.08407421904088978e-02,5.59413959999999975e+01,-1.27682975078402645e+01
576,78.201365,14.928208,1.06468967518975914e+09,2.18054392189535751e+00,5.96785007340700275e+01,4.25192699999999968e+03,3.99358338779999992e-06,1.48254999999999998e-01,6.79899168786908953e-02,3.94785240000000002e+01,-2.01999767340700238e+01
